gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,2492,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,25.2884,native,0.0,697.48,1036.7
gfx950,256,2492,2880,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,115.2039,native,0.0,893.1,793.09
gfx950,256,2492,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,75,1,13.8038,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,567.9,1521.93
gfx950,256,2492,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,120.1884,native,0.0,1065.32,873.36
gfx950,256,2492,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,175.37,native,0.0,1280.95,896.44
gfx950,256,2492,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,40.8143,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,672.24,1238.86
gfx950,256,2492,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,66.2768,native,0.0,827.95,986.78
gfx950,256,2492,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,141.5675,native,0.0,1065.95,828.81
gfx950,256,2492,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1036.8382,native,0.0,1234.9,702.28
gfx950,256,2492,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,253.2927,native,0.0,1191.54,785.42
gfx950,256,2535,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,137,1,5.2242,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,190.8,1690.15
gfx950,256,2535,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4296,1,72.2487,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,772.62,915.58
gfx950,256,2535,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2091,1,13.9715,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,570.76,1525.72
gfx950,256,2535,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,42.9333,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,650.09,1193.61
gfx950,256,2550,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,140,1,5.2912,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,189.5,1678.19
gfx950,256,2550,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4310,1,72.8455,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,770.83,911.66
gfx950,256,2550,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,92.293,native,0.0,836.55,840.86
gfx950,256,2550,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,27.1729,native,0.0,664.21,981.19
gfx950,256,2550,2880,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,117.6912,native,0.0,894.57,786.23
gfx950,256,2550,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,91,1,14.1081,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,568.58,1518.57
gfx950,256,2550,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,119.1841,native,0.0,1099.3,891.19
gfx950,256,2550,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,175.7645,native,0.0,1307.82,903.31
gfx950,256,2550,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,42.1386,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,666.27,1221.77
gfx950,256,2550,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,68.6125,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,818.38,967.91
gfx950,256,2550,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,144.8368,native,0.0,1066.14,819.23
gfx950,256,2550,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1034.9038,native,0.0,1266.01,708.42
gfx950,256,2550,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,270.7679,native,0.0,1140.58,741.42
gfx950,256,2555,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,442,1,5.3511,flydsl_gemm2_abf16_wbf16_bf16_t64x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,187.75,1662.51
gfx950,256,2555,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4296,1,74.0629,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,759.64,897.85
gfx950,256,2555,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,92.0437,native,0.0,840.46,844.15
gfx950,256,2555,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,25.8611,native,0.0,699.27,1032.45
gfx950,256,2555,2880,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,113.077,native,0.0,932.9,819.2
gfx950,256,2555,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,89,1,14.0007,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,574.07,1532.78
gfx950,256,2555,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,122.435,native,0.0,1072.21,868.4
gfx950,256,2555,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,175.7364,native,0.0,1310.6,904.22
gfx950,256,2555,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,42.1361,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,667.61,1223.73
gfx950,256,2555,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,68.4496,native,0.0,821.94,971.48
gfx950,256,2555,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,149.5857,native,0.0,1034.31,793.98
gfx950,256,2555,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1038.7053,native,0.0,1263.85,706.24
gfx950,256,2555,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,273.4921,native,0.0,1131.43,734.6
gfx950,256,2609,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,447,1,5.3512,flydsl_gemm2_abf16_wbf16_bf16_t64x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,191.71,1696.06
gfx950,256,2609,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4305,1,74.6428,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,769.67,903.47
gfx950,256,2609,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,89,1,14.2383,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,576.42,1534.39
gfx950,256,2609,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,136.2338,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,983.98,788.97
gfx950,256,2609,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,291.2672,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1084.84,695.56
gfx950,256,2780,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,662,1,5.5911,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,195.51,1725.07
gfx950,256,2780,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4056,1,92.8482,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,659.31,758.38
gfx950,256,2780,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3895,1,29.3216,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,671.06,969.53
gfx950,256,2830,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,665,1,5.557,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,200.25,1765.6
gfx950,256,2830,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4056,1,93.8801,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,663.79,759.32
gfx950,256,2830,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3895,1,29.942,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,668.97,962.27
gfx950,256,3001,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,619,1,6.0705,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,194.39,1710.0
gfx950,256,3001,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,76.9217,native,0.0,859.09,965.42
gfx950,256,3001,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,111.203,native,0.0,817.09,773.15
gfx950,256,3001,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.2875,native,0.0,750.89,1064.98
gfx950,256,3001,2880,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,115.0886,native,0.0,1076.6,882.76
gfx950,256,3001,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,16.7991,native,0.0,561.95,1467.75
gfx950,256,3001,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,135.2915,native,0.0,1139.7,856.77
gfx950,256,3001,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,245.2971,native,0.0,1102.84,696.74
gfx950,256,3001,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,47.4247,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,696.71,1236.53
gfx950,256,3001,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,76.9083,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,859.24,965.59
gfx950,256,3001,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,163.9889,native,0.0,1108.16,786.21
gfx950,256,3001,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1184.4654,native,0.0,1301.79,651.72
gfx950,256,3001,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,289.1547,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1256.95,742.99
gfx950,256,3072,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,660,1,5.9716,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,202.28,1777.89
gfx950,256,3072,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3889,1,30.2208,flydsl_gemm3_abf16_wbf16_bf16_t256x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,719.48,1014.89
gfx950,256,3072,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,296.5781,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1254.48,731.87
gfx950,256,3075,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,622,1,6.0276,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,200.6,1763.03
gfx950,256,3075,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4056,1,98.5401,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,687.15,766.69
gfx950,256,3075,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,148.2426,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1065.78,792.65
gfx950,256,3075,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,48.6695,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,695.63,1229.03
gfx950,256,3075,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,80.1347,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,844.97,942.78
gfx950,256,3075,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,151.144,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1045.32,777.44
gfx950,256,3075,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,170.8602,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1089.82,764.46
gfx950,256,3075,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1354.7724,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1166.2,574.49
gfx950,256,3075,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,302.0753,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1232.85,718.86
gfx950,256,3078,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,140,1,5.9788,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,202.44,1779.09
gfx950,256,3078,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4056,1,96.2576,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,704.13,785.41
gfx950,256,3078,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,149.745,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1056.12,785.13
gfx950,256,3078,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,49.7468,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,681.23,1203.38
gfx950,256,3078,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,81.8631,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,827.94,923.52
gfx950,256,3078,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,155.2048,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1018.97,757.51
gfx950,256,3078,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,174.5914,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1067.57,748.52
gfx950,256,3078,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1378.1585,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1147.53,564.93
gfx950,256,3078,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,305.84,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1218.87,710.31
gfx950,256,3081,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,619,1,5.9904,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,202.24,1777.31
gfx950,256,3081,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4056,1,98.3765,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,689.64,769.03
gfx950,256,3081,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,149.1482,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1061.38,788.71
gfx950,256,3081,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,49.4822,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,685.54,1210.77
gfx950,256,3081,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,79.4151,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,854.29,952.64
gfx950,256,3081,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,151.3591,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1045.87,777.19
gfx950,256,3081,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,176.8739,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1054.82,739.24
gfx950,256,3081,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1367.6188,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1157.5,569.47
gfx950,256,3081,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,297.9128,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1252.52,729.53
gfx950,256,3084,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,619,1,6.0211,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,201.4,1769.9
gfx950,256,3084,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,146.5898,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1080.95,802.91
gfx950,256,3084,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,48.8657,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,694.86,1227.02
gfx950,256,3084,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,77.5439,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,875.76,976.3
gfx950,256,3084,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,152.534,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1038.83,771.62
gfx950,256,3084,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,176.4753,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1058.24,741.3
gfx950,256,3084,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1354.766,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1169.62,575.06
gfx950,256,3084,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,298.5938,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1250.88,728.18
gfx950,256,3162,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,140,1,6.1206,flydsl_gemm2_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,203.14,1783.54
gfx950,256,3162,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,86.6598,native,0.0,803.46,889.27
gfx950,256,3162,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,110.1076,native,0.0,869.49,807.98
gfx950,256,3162,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,29.5163,native,0.0,758.23,1062.53
gfx950,256,3162,2880,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,119.7449,native,0.0,1090.25,875.45
gfx950,256,3162,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,16.6266,native,0.0,598.25,1552.39
gfx950,256,3162,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,146.546,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1108.62,814.6
gfx950,256,3162,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,245.406,native,0.0,1161.49,714.08
gfx950,256,3162,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,47.9652,native,0.0,725.81,1275.87
gfx950,256,3162,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,77.9789,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,892.9,988.27
gfx950,256,3162,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,170.6833,native,0.0,1121.82,776.87
gfx950,256,3162,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1326.9415,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1224.35,592.18
gfx950,256,3162,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,295.103,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1297.69,745.05
gfx950,256,3167,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,619,1,6.065,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,205.33,1802.64
gfx950,256,3167,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,302.1741,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1269.32,728.13
gfx950,256,3325,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,619,1,6.2225,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,210.12,1841.51
gfx950,256,3325,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,50.4709,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,725.34,1263.79
gfx950,256,3325,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,152.5596,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1119.82,805.46
gfx950,256,3325,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,184.5818,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1090.82,738.49
gfx950,256,3325,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,304.5176,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1322.39,738.73
gfx950,256,3328,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,619,1,6.24,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,209.72,1837.95
gfx950,256,3328,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,82.6578,native,0.0,886.58,967.29
gfx950,256,3328,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,112.7496,native,0.0,893.7,816.37
gfx950,256,3328,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,29.3425,native,0.0,802.77,1112.27
gfx950,256,3328,2880,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,124.1121,native,0.0,1107.11,871.53
gfx950,256,3328,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,19.073,native,0.0,548.89,1415.66
gfx950,256,3328,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,147.6082,native,0.0,1158.43,832.92
gfx950,256,3328,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,257.6333,native,0.0,1164.45,697.53
gfx950,256,3328,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,49.3466,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,742.53,1293.55
gfx950,256,3328,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,78.7494,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,930.58,1015.3
gfx950,256,3328,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,178.4511,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1129.32,764.25
gfx950,256,3328,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1332.2541,native,0.0,1283.49,600.53
gfx950,256,3328,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,295.3287,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1364.77,762.03
