M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
7092,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
7092,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
7092,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
7092,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
7092,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
7092,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
7092,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
7092,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
7160,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
7160,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
7160,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
7160,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
7160,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
7160,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
7160,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
7160,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
7164,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
7164,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
7164,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
7164,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
7164,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
7164,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
7164,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
7164,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
8068,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
8068,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
8068,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
8068,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
8068,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
8068,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
8068,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
8068,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
8244,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
8244,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
8244,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
8244,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
8244,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
8244,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
8244,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
8244,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
8312,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
8312,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
8312,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
8312,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
8312,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
8312,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
8312,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
8312,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
14136,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
14136,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
14136,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
14136,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
14136,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
14136,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
14136,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
14136,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
16132,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
16132,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
16132,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
16132,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
16132,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
16132,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
16132,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
16132,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
16188,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
16188,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
16188,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
16188,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
16188,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
16188,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
16188,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
16188,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
6,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
6,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
6,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
6,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
6,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
6,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
6,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
6,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
7,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
7,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
7,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
7,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
7,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
7,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
7,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
7,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
12,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
12,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
18,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
18,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
18,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
18,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
18,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
35,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
36,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
36,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
36,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
36,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
36,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
36,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
36,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
39,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
42,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
42,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
42,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
42,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
42,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
42,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
42,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
43,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
51,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
60,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
60,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
60,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
60,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
60,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
60,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
60,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
66,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
66,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
66,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
66,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
66,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
66,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
66,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
66,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
67,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
70,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
75,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
78,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
83,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
84,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
84,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
84,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
84,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
84,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
84,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
84,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
85,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
90,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
90,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
90,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
90,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
90,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
90,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
90,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
90,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
91,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
102,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
108,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
108,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
108,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
108,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
108,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
108,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
108,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
114,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
114,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
114,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
114,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
114,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
114,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
114,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
114,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
126,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
132,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
132,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
132,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
132,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
132,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
132,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
132,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
132,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
132,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
138,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
138,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
138,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
138,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
138,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
138,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
138,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
138,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
138,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
150,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
156,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
156,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
156,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
156,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
156,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
156,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
156,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
156,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
156,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
162,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
162,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
162,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
162,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
162,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
162,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
162,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
162,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
162,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
174,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
177,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
180,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
180,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
180,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
180,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
180,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
180,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
180,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
180,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
180,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
181,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
182,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
186,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
186,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
186,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
186,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
186,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
186,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
186,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
186,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
186,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
187,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
204,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
204,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
204,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
204,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
204,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
204,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
204,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
204,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
210,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
210,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
210,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
210,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
210,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
210,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
210,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
210,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
228,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
228,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
228,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
228,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
228,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
228,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
228,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
228,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
234,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
234,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
234,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
234,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
234,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
234,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
234,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
234,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
252,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
252,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
252,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
252,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
252,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
252,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
252,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
252,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
258,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
258,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
258,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
258,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
258,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
258,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
258,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
258,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
276,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
276,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
276,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
276,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
276,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
276,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
276,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
276,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
282,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
306,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
306,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
306,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
306,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
306,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
306,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
306,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
306,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
324,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
324,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
324,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
324,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
324,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
324,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
324,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
324,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
354,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
354,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
354,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
354,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
354,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
354,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
354,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
354,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
372,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
372,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
372,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
372,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
372,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
372,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
372,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
372,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
402,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
402,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
402,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
402,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
402,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
402,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
402,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
402,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
420,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
420,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
420,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
420,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
420,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
420,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
420,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
420,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
450,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
450,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
450,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
450,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
450,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
450,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
450,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
450,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
468,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
468,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
468,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
468,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
468,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
468,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
468,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
468,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
498,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
498,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
498,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
498,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
498,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
498,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
498,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
498,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
918,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
918,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
918,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
918,19360,4096,False,torch.bfloat16,torch.bfloat16,False,False
1170,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
1170,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
1170,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
1170,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
1170,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
1170,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
1170,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
1170,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
1194,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
1194,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
1194,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
1194,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
1194,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
1194,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
1194,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
1194,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
1236,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
1236,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
1236,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
1236,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
1236,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
1236,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
1236,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
1236,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
1242,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
1242,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
1242,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
1242,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
1242,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
1242,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
1242,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
1242,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
1332,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
1332,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
1332,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
1332,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
1332,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
1332,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
1332,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
1332,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
1338,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
1338,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
1338,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
1338,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
1338,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
1338,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
1338,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
1338,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
2310,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
2310,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
2310,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
2310,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
2310,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
2310,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
2310,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
2310,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
2484,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
2484,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
2484,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
2484,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
2484,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
2484,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
2484,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
2484,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
3462,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
3462,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
3462,2048,1536,False,torch.bfloat16,torch.bfloat16,False,False
3462,2048,4096,False,torch.bfloat16,torch.bfloat16,False,False
3462,3336,4096,False,torch.bfloat16,torch.bfloat16,False,False
3462,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
3462,4096,1536,False,torch.bfloat16,torch.bfloat16,False,False
3462,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False
3630,160,4096,False,torch.bfloat16,torch.bfloat16,False,False
3630,1024,128,False,torch.bfloat16,torch.bfloat16,False,False
